tottime,NOX.ts,OZONE.ts,BARO.ts,RELH.ts,DEWPT.ts,TEMP.ts,SRAD.ts,WSPEED.ts,WDIR.ts
4/29/2018 17:00,5.04786,68.7002,1019.27,46.6117,52.6208,74.4208,0.17249,7.98548,102.565
4/29/2018 18:00,5.80358,63.7307,1019.32,54.7708,54.97,72.1058,0.03762,7.35259,110.516
4/29/2018 19:00,7.21064,55.1346,1019.43,61.8567,56.3683,70.025,0,5.42284,116.56
4/29/2018 20:00,6.98518,53.0278,1020.07,67.7617,57.7708,68.8392,0,4.34419,131.376
4/29/2018 21:00,10.4047,42.7873,1020.46,72.2158,58.0142,67.2675,0,2.55735,148.656
4/29/2018 22:00,14.9933,33.0762,1020.09,75.3317,58.0042,65.9975,0,3.09729,132.755
4/29/2018 23:00,10.7053,32.1595,1020.2,79.6067,58.38,64.9583,0,1.36731,160.901
4/30/2018 0:00,10.8264,19.5844,1020.13,87.9283,58.8008,62.415,0,0.44063,171.019
4/30/2018 1:00,14.4686,10.7672,1019.92,90.1525,58.0625,61.0158,0,0.5504,229.494
4/30/2018 2:00,23.0974,2.96721,1019.77,92.7133,59.395,61.5075,0,1.17179,116.093
4/30/2018 3:00,27.5942,1.03732,1019.58,91.4992,58.3508,60.9008,0,0.63147,31.7481
4/30/2018 4:00,37.5646,0.76392,1019.53,91.9442,58.515,60.7958,0,2.5892,72.1119
4/30/2018 5:00,28.162,5.23885,1019.71,93.0133,59.43,61.4958,0.00378,3.52649,82.2269
4/30/2018 6:00,28.5795,10.0435,1019.92,90.0558,59.8317,62.7958,0.11614,3.98017,84.4184
4/30/2018 7:00,22.4377,24.2403,1020.28,79.3883,60.4842,67.0617,0.39834,5.43,94.2653
4/30/2018 8:00,12.3796,44.2669,1020.64,67.835,60.2917,71.66,0.60292,7.63151,109.785
4/30/2018 9:00,5.89544,60.9122,1020.64,55.7267,57.3708,74.2408,0.64807,10.4617,120.767
4/30/2018 10:00,5.856621429,64.7117,1020.4,53.975,57.8525,75.6842,0.71413,9.39741,126.548
4/30/2018 11:00,5.817802857,63.7387,1019.64,49.0242,56.6567,77.2275,0.76894,9.94843,125.828
4/30/2018 12:00,5.778984286,64.5348,1019.14,52.9658,58.9425,77.2383,0.55676,10.1342,123.499
4/30/2018 13:00,5.740165714,62.9024,1018.75,59.7575,61.4608,76.455,0.59744,11.0124,108.062
4/30/2018 14:00,5.701347143,61.8048,1018.1,62.8125,62.0917,75.5617,0.50226,11.379,112.742
4/30/2018 15:00,5.662528571,60.876,1018.02,64.3075,62.2825,75.1733,0.41228,11.2034,115.055
4/30/2018 16:00,5.62371,57.9973,1018.24,67.9658,62.9933,74.2292,0.15917,9.9936,112.045
4/30/2018 17:00,6.17857,56.7991,1017.89,69.7058,63.2208,73.7367,0.06276,9.41354,113.189
4/30/2018 18:00,5.42763,57.5832,1017.59,71.1925,63.3358,73.2258,0.02078,10.7433,118.036
4/30/2018 19:00,5.91574,56.6705,1017.57,74.1875,63.9467,72.6375,0,8.22247,120.787
4/30/2018 20:00,4.28453,58.8255,1017.69,74.0708,63.7058,72.4583,0,8.47131,128.044
4/30/2018 21:00,3.11223,59.3643,1017.68,77.055,64.15,71.7242,0,8.50964,131.476
4/30/2018 22:00,2.80768,55.9776,1017.57,79.5142,64.5283,71.2,0,7.46874,126.31
4/30/2018 23:00,2.81185,50.9224,1017.3,80.76,64.5292,70.77,0,6.55273,129.326
5/1/2018 0:00,3.17064,49.4816,1016.99,78.5792,63.9775,71.0142,0,6.89806,130.674
5/1/2018 1:00,3.1762,47.5718,1016.18,78.2608,63.8792,70.9892,0,6.37047,125.864
5/1/2018 2:00,4.18858,45.7183,1015.95,79.0983,64.255,71.0575,0,5.6856,126.883
5/1/2018 3:00,5.30664,41.5329,1016.16,80.0192,64.69,71.1567,0,3.66497,125.305
5/1/2018 4:00,9.39092,35.9885,1015.9,82.7,65.4933,71.005,0,5.27184,127.961
5/1/2018 5:00,12.0526,32.382,1016.2,85.1608,66.08,70.7542,0.00408,4.8149,118.408
5/1/2018 6:00,13.008,32.0684,1016.57,82.2217,65.9033,71.6858,0.13039,5.65902,131.51
5/1/2018 7:00,9.56197,37.1464,1017.21,75.13,65.4992,73.925,0.2035,6.68737,139.926
5/1/2018 8:00,8.23607,39.3296,1017.57,71.1942,65.1683,75.1567,0.27519,7.16281,137.509
5/1/2018 9:00,7.664266667,42.7029,1016.95,66.9175,64.7167,76.5333,0.5789,9.57156,124.608
5/1/2018 10:00,7.092463333,45.8872,1017.52,67.0758,65.6075,77.4408,0.71083,10.1653,121.056
5/1/2018 11:00,6.52066,46.9728,1017.41,68.5442,66.1175,77.2625,0.42878,10.6665,113.743
5/1/2018 12:00,6.15771,43.4467,1017.53,72.6742,66.67,76.1392,0.26683,10.4524,110.533
5/1/2018 13:00,7.14228,40.777,1017.16,78.4708,67.7975,74.9125,0.15927,10.2372,110.472
5/1/2018 14:00,8.06009,39.1808,1016.57,80.0783,68.2167,74.7483,0.12652,9.38154,114.338
5/1/2018 15:00,9.36172,35.9402,1016.09,81.0058,68.5525,74.8475,0.07577,8.78487,115.472
5/1/2018 16:00,9.31583,33.6766,1016.1,81.7675,68.2142,74.2017,0.04527,8.44781,112.897
5/1/2018 17:00,6.10348,37.846,1016.15,76.9808,67.1983,74.9125,0.04503,9.86232,113.448
5/1/2018 18:00,6.13268,36.4549,1016.23,79.4342,67.5075,74.2992,0.00661,8.96578,111.516
5/1/2018 19:00,5.18149,35.5784,1016.62,79.4192,67.445,74.2333,0,7.80731,112.486
5/1/2018 20:00,4.78516,36.0488,1017.38,79.7975,67.5392,74.1875,0,8.25815,112.661
5/1/2018 21:00,3.68795,38.2963,1017.71,79.2867,67.6492,74.4908,0,9.60994,114.205
5/1/2018 22:00,5.16897,35.9335,1017.47,79.86,67.6783,74.3217,0,8.23276,120.019
5/1/2018 23:00,3.17064,37.9117,1017.6,80.0158,67.6292,74.1933,0,9.64168,127.057
5/2/2018 0:00,2.93284,37.6651,1017.13,80.7025,67.845,74.18,0,9.20075,129.705
5/2/2018 1:00,4.05508,35.6507,1016.46,79.55,67.7033,74.4608,0,7.93874,140.26
5/2/2018 2:00,3.62676,35.7513,1016.35,80.1792,68.045,74.5758,0,7.44412,142.975
5/2/2018 3:00,4.13851,33.5439,1016.61,80.1275,68.205,74.7575,0,6.52364,142.275
5/2/2018 4:00,3.97581,33.7249,1017.05,80.1467,68.2558,74.79,0,7.52342,145.197
5/2/2018 5:00,7.05467,29.065,1017.64,81.7392,68.6175,74.5767,0.00173,6.2551,145.585
5/2/2018 6:00,13.204,22.2782,1018.22,82.0042,68.9042,74.7833,0.04847,5.44447,132.01
5/2/2018 7:00,12.8119,24.5659,1018.58,79.7983,69.0367,75.75,0.20215,6.6853,127.499
5/2/2018 8:00,9.10724,29.4952,1018.81,75.6842,68.7283,77.0542,0.28679,8.5924,128.22
5/2/2018 9:00,5.89071,33.3992,1018.92,68.635,67.9867,79.33,0.62509,8.77671,138.358
5/2/2018 10:00,4.84774,37.3072,1018.64,58.1017,66.1525,82.5075,1.10721,11.3811,136.452
5/2/2018 11:00,5.42346,45.1595,1018.36,59.2017,67.9233,83.7008,1.01037,10.8148,117.478
5/2/2018 12:00,5.63622,47.2663,1018.1,62.0092,69.06,83.5117,1.13897,10.7161,107.013
5/2/2018 13:00,6.62079,46.5024,1017.57,63.2442,69.4458,83.3758,0.8719,10.4848,100.758
5/2/2018 14:00,4.61411,41.0906,1017.05,56.4025,66.5983,84.1417,0.95348,11.5382,129.591
5/2/2018 15:00,3.20818,36.6438,1016.54,56.0508,66.2708,83.5467,0.68586,12.8537,132.168
5/2/2018 16:00,4.00501,31.6663,1016.46,60.0108,66.8758,82.1917,0.26798,10.9748,133.061
5/2/2018 17:00,3.07468,31.7306,1016.44,62.925,66.8133,80.6608,0.16858,10.7189,149.838
5/2/2018 18:00,2.81603,29.3384,1016.57,67.97,67.4158,78.8858,0.03648,11.4234,140.744
5/2/2018 19:00,3.04131,28.6911,1016.34,73.0758,68.1492,77.4608,0,11.0741,130.272
5/2/2018 20:00,3.02462,27.6497,1016.52,76.2375,68.7683,76.8275,0,9.81541,130.921
5/2/2018 21:00,2.25699,29.4027,1016.86,76.6442,68.68,76.5692,0,11.0585,134.201
5/2/2018 22:00,1.87318,31.2964,1017.13,76.8142,68.6667,76.5158,0,10.6045,140.498
5/2/2018 23:00,1.86901,31.1463,1016.8,76.6967,68.4058,76.2808,0,9.82406,138.324
5/3/2018 0:00,1.76471,33.0293,1016.96,77.1208,68.2717,75.9717,0,9.40732,144.703
5/3/2018 1:00,1.27938,32.7438,1016.58,78.1075,68.5192,75.8367,0,9.54337,146.491
5/3/2018 2:00,2.13601,32.0764,1016.45,77.9983,68.4417,75.81,0,9.42576,142.482
5/3/2018 3:00,2.2403,31.9719,1016.79,78.2858,68.3783,75.6308,0,9.51139,148.812
5/3/2018 4:00,2.9245,30.5164,1016.63,78.8958,68.5258,75.5508,0,9.0877,149.515
5/3/2018 5:00,4.96872,28.0317,1016.87,79.3917,68.6325,75.4708,2.00E-04,7.9613,151.237
5/3/2018 6:00,6.82104,26.4596,1017.32,80.4608,68.9742,75.4192,0.03243,7.70614,145.538
5/3/2018 7:00,7.75554,26.6888,1017.13,77.7167,68.5325,76.0875,0.17872,9.30093,144.523
5/3/2018 8:00,6.01169,29.3947,1017.14,72.5833,67.7383,77.2458,0.28451,8.82552,149.183
5/3/2018 9:00,4.73927,32.7479,1017.43,65.8367,66.73,79.2117,0.61868,10.1478,151.313
5/3/2018 10:00,3.19984,35.0195,1017.42,58.5983,65.5567,81.4858,1.01105,10.8236,147.095
5/3/2018 11:00,2.67835,38.0551,1017.44,56.0992,65.0267,82.345,1.01213,10.5883,144.553
5/3/2018 12:00,2.96204,38.3566,1017.26,53.9417,64.8242,83.3575,1.17789,10.1493,144.018
5/3/2018 13:00,1.98165,37.8822,1017.37,52.7875,64.6767,83.6733,1.04098,10.7351,154.135
5/3/2018 14:00,2.90781,35.0316,1017.11,54.13,65.05,83.3808,0.80268,9.18702,150.517
5/3/2018 15:00,3.9925,30.9587,1016.95,58.2417,66.1625,82.2425,0.58433,9.74115,138.809
5/3/2018 16:00,4.57239,29.656,1016.59,60.0917,66.3258,81.5283,0.4424,10.7319,131.787
5/3/2018 17:00,4.20942,27.6658,1016.49,64.5333,67.1167,80.1433,0.18441,9.53991,125.364
5/3/2018 18:00,5.2816,24.7187,1016.75,70.6633,68.19,78.5325,0.03363,8.98488,118.622
5/3/2018 19:00,5.85732,23.2874,1017.66,76.0283,68.9033,77.0233,0,8.0158,117.001
5/3/2018 20:00,6.22027,23.2753,1018.29,80.5342,69.4292,75.8733,0,7.59771,117.667
5/3/2018 21:00,4.37212,24.4292,1018.33,81.4058,69.1658,75.2783,0,7.66145,123.646
5/3/2018 22:00,3.17479,26.1286,1017.88,83.3433,69.4467,74.8458,0,8.34571,122.725
5/3/2018 23:00,2.6241,26.3805,1017.69,83.9275,69.4225,74.6208,0,8.17075,128.927
5/4/2018 0:00,2.71588,29.5113,1018.38,82.2583,69.0692,74.8725,0,6.32658,133.759
5/4/2018 1:00,3.14837,30.0058,1018.06,81.3267,68.7508,74.87,0,4.95212,133.774
5/4/2018 2:00,3.97719,28.3171,1017.87,81.915,68.7608,74.6592,0,4.57513,125.985
5/4/2018 3:00,3.68376,29.6399,1017.57,82.2083,68.9217,74.7083,0,5.3905,132.128
5/4/2018 4:00,5.85315,27.0346,1017.11,82.6725,69.2792,74.9033,0,5.81234,143.201
5/4/2018 5:00,7.18398,24.5458,1017.44,82.8183,69.5133,75.1033,0.0031,5.522,151.955
5/4/2018 6:00,8.9028,22.5154,1017.85,81.66,69.4892,75.5008,0.04796,4.99684,154.196
5/4/2018 7:00,8.84856,22.7325,1018.09,79.6258,69.4258,76.205,0.17113,5.63958,145.249
5/4/2018 8:00,10.8928,21.4419,1018.21,76.7025,69.0592,76.9542,0.22176,6.47846,139.295
5/4/2018 9:00,9.92491,23.6331,1018.72,73.49,68.4408,77.6708,0.19656,5.38346,148.72
5/4/2018 10:00,6.34126,27.6738,1019.57,69.4017,67.93,78.7792,0.30765,3.71925,164.128
5/4/2018 11:00,4.55152,30.4119,1019.73,66.3875,67.0583,79.3492,0.2758,3.5053,156.302
5/4/2018 12:00,7.1506,27.4607,1020.02,67.2325,67.4842,79.3192,0.29364,3.03285,131.667
5/4/2018 13:00,11.0013,29.6801,1019.54,68.0558,68.1117,79.6575,0.55973,4.71174,98.6286
5/4/2018 14:00,7.63454,34.8386,1018.78,64.4317,67.1392,80.3408,0.49683,3.92019,124.101
5/4/2018 15:00,8.37714,38.7546,1018.05,65.5975,67.3875,80.0783,0.22405,4.80391,82.6455
5/4/2018 16:00,5.71964,26.6566,1018.37,89.3267,66.885,70.1875,0.05345,8.7096,340.951
5/4/2018 17:00,4.97705,24.5619,1018.36,92.4825,67.0817,69.3808,0.06944,6.10448,16.6842
5/4/2018 18:00,5.03963,24.3166,1018.48,89.64,65.7542,69.0025,0.01333,5.2191,19.8072
5/4/2018 19:00,4.35544,25.4183,1019.52,86.6308,64.4775,68.6633,0,4.41085,38.0528
5/4/2018 20:00,4.79766,24.4131,1019.95,85.0567,63.9625,68.6767,0,4.11964,30.2622
5/4/2018 21:00,3.46265,28.3734,1019.91,82.5858,62.9742,68.5092,0,5.01839,50.572
5/4/2018 22:00,3.14559,26.0482,1019.89,82.7767,62.8308,68.2958,0,0.86482,83.5287
5/4/2018 23:00,3.2624,25.1636,1019.35,82.6267,62.8167,68.3192,0,3.10761,66.5769
5/5/2018 0:00,3.40425,21.6389,1019.9,85.6658,63.07,67.5283,0,5.62664,320.493
5/5/2018 1:00,2.05812,23.1024,1019.45,84.3433,62.5975,67.5108,0,4.15402,330.252
5/5/2018 2:00,1.39618,23.9266,1019.37,85.2983,62.4133,66.9842,0,4.63666,335.327
5/5/2018 3:00,1.0513,22.4149,1019.69,87.3583,62.5442,66.4417,0,3.4806,352.353
5/5/2018 4:00,0.76344,22.7848,1019.71,88.0992,62.3933,66.0408,0,4.06639,346.425
5/5/2018 5:00,2.67834,20.4046,1020.07,92.03,62.9592,65.3133,0,2.45159,343.168
5/5/2018 6:00,6.83354,17.6545,1020.57,94.4783,63.3467,64.9658,0.02611,2.06121,309.047
5/5/2018 7:00,7.13392,18.2696,1020.59,94.6175,63.8308,65.4158,0.0839,3.48232,20.1094
5/5/2018 8:00,9.30747,18.8727,1020.94,90.7975,63.96,66.7608,0.33288,2.84442,13.0312
5/5/2018 9:00,4.92281,26.9743,1020.88,77.4717,61.8667,69.405,0.8947,4.28337,355.804
5/5/2018 10:00,3.31246,35.8879,1020.72,66.1775,60.8317,72.8308,1.22685,5.91053,330.681
5/5/2018 11:00,3.69628,43.0527,1020.06,60.0325,60.5325,75.155,1.24472,5.30081,331.149
5/5/2018 12:00,2.8619,48.4041,1019.33,54.6858,59.205,77.0217,1.34547,6.10169,324.94
5/5/2018 13:00,1.61868,49.8837,1018.62,50.9133,58.1292,78.0517,1.15938,7.77946,320.129
5/5/2018 14:00,2.18605,52.5252,1017.91,46.5792,56.7975,79.1958,1.20201,7.20087,329.752
5/5/2018 15:00,2.61576,49.5902,1017.56,44.0942,56.2008,79.7383,0.81336,6.15683,335.7
5/5/2018 16:00,2.14433,46.237,1017.55,42.8575,55.425,80.0567,0.63601,5.63872,12.9042
5/5/2018 17:00,1.9566,46.3697,1017.5,43.4058,55.7625,79.98,0.26918,5.20764,18.5749
5/5/2018 18:00,4.08426,41.2434,1017.7,48.8092,57.9733,78.8233,0.04722,2.93863,2.07016
5/5/2018 19:00,6.81685,33.4555,1018.3,55.3492,59.485,76.6975,0.00018,2.06387,10.217
5/5/2018 20:00,8.19775,23.5326,1018.78,66.0375,60.4667,72.4683,0,0.39786,223.724
5/5/2018 21:00,12.791,11.8313,1019.01,78.1033,62.4567,69.6092,0,0.99471,247.581
5/5/2018 22:00,19.8498,8.18343,1018.4,81.31,62.5333,68.41,0,0.6063,271.48
5/5/2018 23:00,27.547,4.53556,1018.46,76.1508,61.3175,69.22,0,0.76731,292.497
5/6/2018 0:00,24.2637,0.88769,1019.08,77.2542,61.4583,68.9142,0,0.99301,264.34
5/6/2018 1:00,21.036168,17.3039,1018.22,66.805,59.1208,70.7925,0,2.65826,320.278
5/6/2018 2:00,17.808636,11.9621,1018.3,75.2633,59.7025,67.8542,0,0.77565,302.653
5/6/2018 3:00,14.581104,11.0191,1018.46,83.055,59.9967,65.28,0,0.20873,200.989
5/6/2018 4:00,11.353572,9.39368,1018.99,87.0108,60.3208,64.3367,0,0.39422,333.117
5/6/2018 5:00,8.12604,4.38714,1019.95,90.575,60.48,63.2658,0.00694,0.53803,315.259
5/6/2018 6:00,8.87012,9.65407,1020.64,79.9067,58.8225,65.305,0.14516,0.95957,353.875
5/6/2018 7:00,3.90117,27.0211,1020.96,64.5567,57.2358,69.74,0.44816,1.94825,2.67578
5/6/2018 8:00,4.17022,36.6358,1021.18,53.3817,56.1183,74.3858,0.77541,2.68073,15.8523
5/6/2018 9:00,0.91644,50.9374,1021.27,41.4283,51.9092,77.4242,1.03547,3.89083,18.3115
5/6/2018 10:00,0.82763375,55.6835,1021.16,36.3617,49.53,78.6758,1.29114,3.61785,1.82828
5/6/2018 11:00,0.7388275,56.1924,1020.92,32.9525,47.9933,79.955,1.3648,2.3632,330.128
5/6/2018 12:00,0.65002125,56.9381,1020.6,31.4108,48.0458,81.2358,1.45141,2.70389,12.6915
5/6/2018 13:00,0.561215,57.163,1019.93,31.37,48.8042,82.5425,1.41642,3.83004,334.841
5/6/2018 14:00,0.47240875,53.7819,1019.31,30.1658,48.68,83.4892,1.24935,4.22482,348.184
5/6/2018 15:00,0.3836025,51.7067,1018.83,30.1283,49.4083,83.9525,0.99359,3.76441,10.9937
5/6/2018 16:00,0.29479625,51.0873,1018.53,30.1758,49.235,84.0342,0.68841,4.15901,351.151
5/6/2018 17:00,0.20599,50.2745,1018.5,31.0483,50.1258,83.7975,0.33433,4.30859,0.29865
5/6/2018 18:00,1.71937,46.1162,1018.55,35.8267,52.8325,82.6058,0.05581,3.5467,20.9887
5/6/2018 19:00,5.83074,34.2213,1019,44.4,55.5725,79.2083,0.00023,0.94479,50.1442
5/6/2018 20:00,10.1985,21.6871,1019.56,56.2608,58.0675,74.7383,0,0.43021,188.885
5/6/2018 21:00,22.2552,7.73272,1020.01,63.2917,58.8467,71.9558,0,0.44944,190.79
5/6/2018 22:00,37.7253,1.20462,1019.87,68.1367,59.9225,70.98,0,2.32708,192.694
5/6/2018 23:00,30.3686,5.29718,1019.75,71.2425,60.4142,70.1092,0,1.90211,203.787
5/7/2018 0:00,19.7034,14.8066,1019.9,74.8417,61.3375,69.6858,0,1.80346,253.598
5/7/2018 1:00,9.0691,30.777,1019.59,77.0375,61.1925,68.6825,0,2.07126,248.994
5/7/2018 2:00,4.51774,34.9077,1019.84,78.8092,60.975,67.7892,0,1.37025,268.811
5/7/2018 3:00,4.46869,29.5658,1020.18,81.0367,60.4983,66.5508,0,1.92313,259.114
5/7/2018 4:00,5.3515,23.7308,1020.48,81.9675,59.7867,65.445,0,0.67392,288.638
5/7/2018 5:00,7.65521,12.9799,1021.03,85.5958,60.0842,64.5575,0.00694,0.98611,216.124
5/7/2018 6:00,34.3581,7.69722,1021.46,75.6958,59.2683,67.2575,0.14605,2.52607,286.283
5/7/2018 7:00,24.1511,26.528,1021.91,63.4708,58.675,71.995,0.44326,4.63836,288.021
5/7/2018 8:00,15.7098,37.5077,1022.33,54.265,57.8142,75.45,0.61631,4.75794,304.317
5/7/2018 9:00,9.82019,49.9353,1022.46,46.305,56.4958,78.7967,1.02098,4.42289,286.896
5/7/2018 10:00,5.763095,59.83985,1022.16,37.6033,52.9975,82.035,1.26348,2.95204,257.97
5/7/2018 11:00,1.706,69.7444,1021.83,32.9308,51.6575,83.54,1.34254,3.73895,280.331
5/7/2018 12:00,1.54702,76.7276,1021.1,29.9233,50.0517,85.1558,1.41118,2.96458,248.179
5/7/2018 13:00,1.49657,84.192,1020.43,29.8967,51.1125,86.4025,1.3924,2.26417,227.202
5/7/2018 14:00,1.77823,88.2833,1019.52,28.5017,50.7492,87.3392,1.22203,1.64533,298.151
5/7/2018 15:00,2.01364,95.223,1018.79,27.4925,50.5408,88.3283,0.96478,2.41289,266.618
5/7/2018 16:00,2.16078,102.206,1018.16,26.9083,50.51,88.72,0.66256,2.58306,235.576
5/7/2018 17:00,4.23748,105.528,1017.84,28.9433,52.1325,88.18,0.31484,3.32431,128.641
5/7/2018 18:00,6.70093,74.0527,1017.88,38.895,56.8425,84.6633,0.05143,7.57231,127.609
5/7/2018 19:00,7.424,54.0541,1018.49,44.5917,57.7933,81.4542,0,6.61361,148.626
5/7/2018 20:00,4.60742,54.2159,1019.19,49.3017,58.6575,79.2917,0,5.81515,161.758
5/7/2018 21:00,7.15495,43.9187,1019.69,55.2867,59.7142,76.9967,0,2.93391,171.35
5/7/2018 22:00,4.8008,47.38,1019.45,55.4575,58.5883,75.7108,0,3.88998,196.899
5/7/2018 23:00,1.63109,52.6877,1019.36,62.7242,60.5125,74.0058,0,4.06218,206.976
5/8/2018 0:00,2.11874,46.0492,1019.44,69.6108,61.65,72.1608,0,2.34874,215.583
5/8/2018 1:00,3.13887,34.2844,1018.8,75.6408,62.0725,70.145,0,1.62498,220.642
5/8/2018 2:00,2.79136,33.6058,1018.63,80.1167,62.7058,69.1467,0,2.20614,221.565
5/8/2018 3:00,2.23645,33.5624,1018.91,81.9425,63.1683,68.9292,0,2.60698,209.088
5/8/2018 4:00,3.64474,26.6029,1018.83,84.7792,63.4442,68.1842,0,2.24633,202.177
5/8/2018 5:00,5.6836,17.6945,1018.86,88.7725,63.595,67.0167,0.00783,1.22168,197.043
5/8/2018 6:00,20.4601,13.6664,1019.17,80.3358,62.8375,69.2167,0.1491,1.33029,223.558
5/8/2018 7:00,20.0608,29.0411,1019.62,68.5958,62.3058,73.3108,0.44697,4.69163,225.081
5/8/2018 8:00,6.30998,48.1875,1020,56.255,59.9467,76.9142,0.76223,6.17228,223.542
5/8/2018 9:00,4.77557,56.654,1020.21,44.5475,56.6892,80.24,1.04297,5.32161,240.938
5/8/2018 10:00,3.88015,65.6729,1020.14,37.1733,53.9092,82.6708,1.26873,4.3747,222.387
5/8/2018 11:00,2.59377,73.741,1019.56,30.19,51.0017,85.4908,1.36867,4.31814,190.373
5/8/2018 12:00,1.3158,73.8751,1018.78,28.2592,50.0608,86.9083,1.42807,6.14443,158.162
5/8/2018 13:00,0.82395,74.1868,1018.03,27.9425,50.4067,87.5725,1.38932,6.15339,164.834
5/8/2018 14:00,0.86179,71.6855,1017.31,27.74,50.5808,88.1825,1.15578,6.36062,159.242
5/8/2018 15:00,0.81134,70.1982,1016.73,28.575,51.2275,87.9275,0.71318,5.5428,171.456
5/8/2018 16:00,1.25695,68.3794,1016.54,27.8642,50.2767,87.6825,0.56511,7.49864,154.217
5/8/2018 17:00,2.65263,64.3907,1016.53,29.1208,50.15,85.9525,0.28182,7.90401,159.904
5/8/2018 18:00,3.80869,62.5759,1016.7,30.7967,49.9567,84.0542,0.06723,7.60428,176.528
5/8/2018 19:00,4.39302,60.3429,1017.13,36.0742,51.8717,81.2942,0.00033,6.6167,159.693
5/8/2018 20:00,5.08666,52.9297,1017.61,43.2875,54.6,78.7867,0,5.88488,160.751
5/8/2018 21:00,6.12921,44.1988,1018,52.36,57.4483,76.1042,0,4.22235,163.596
5/8/2018 22:00,6.27214,39.5421,1017.83,59.79,58.9658,73.8242,0,3.13089,161.134
5/8/2018 23:00,5.94004,34.5816,1017.87,67.0325,60.2625,71.8008,0,2.40014,184.292
5/9/2018 0:00,4.67468,32.367,1017.69,74.0967,61.545,70.1667,0,2.56441,172.967
5/9/2018 1:00,5.91341,23.0877,1016.83,81.3158,62.4458,68.385,0,2.19493,158.478
5/9/2018 2:00,8.72158,15.1459,1016.67,88.3133,63.6267,67.1908,0,2.17073,144.933
5/9/2018 3:00,10.3204,11.3939,1017.12,92.34,64.0558,66.3775,0,1.01274,155.941
5/9/2018 4:00,10.3162,10.5339,1017.21,93.7225,64.9175,66.7583,0,1.27522,171.027
5/9/2018 5:00,20.7502,4.49366,1017.72,93.0367,63.7742,65.985,0.00831,0.58268,351.479
5/9/2018 6:00,36.0228,4.39108,1018.37,85.3442,63.3225,67.9533,0.14546,0.64501,31.166
5/9/2018 7:00,18.3162,25.8415,1018.37,74.8042,64.0842,72.5617,0.44594,2.59055,181.14
5/9/2018 8:00,9.38299,46.7278,1018.56,62.0583,62.6225,76.8017,0.76512,5.57094,197.807
5/9/2018 9:00,4.29213,59.3013,1018.63,47.8967,58.2667,80.055,1.04757,6.2765,187.844
5/9/2018 10:00,3.48079,65.2666,1018.71,40.3925,55.77,82.2908,1.27276,6.9967,170.382
5/9/2018 11:00,1.40409,69.3736,1018.47,32.6208,51.3792,84.3233,1.35371,6.4218,187.26
5/9/2018 12:00,0.17236,70.9833,1017.98,29.95,50.565,85.5858,1.44212,6.96682,162.562
5/9/2018 13:00,0.25644,69.488,1017.43,28.7467,50.1742,86.78,1.39364,7.28648,163.177
5/9/2018 14:00,0.46663,68.1861,1016.77,25.81,47.8808,87.0992,1.20003,6.32161,154.337
5/9/2018 15:00,1.26115,67.3023,1016.12,25.0783,47.295,87.1425,0.98956,8.07099,143.374
5/9/2018 16:00,1.07198,66.458,1015.79,25.9375,47.3608,86.4392,0.67574,8.41586,152.362
5/9/2018 17:00,1.68574,60.8636,1015.78,31.0158,50.3108,84.2658,0.32335,8.93326,151.691
5/9/2018 18:00,3.26219,56.7842,1016.07,34.3167,50.99,81.785,0.05359,7.7402,157.95
5/9/2018 19:00,4.08614,51.4581,1016.59,47.5192,56.9842,78.5175,0.00043,5.81245,157.9
5/9/2018 20:00,6.30577,46.5147,1017.01,57.4675,59.895,75.9967,0,5.08755,157.008
5/9/2018 21:00,7.70565,43.2441,1017.51,66.0533,61.9683,73.9525,0,4.00591,156.857
5/9/2018 22:00,6.79342,43.8188,1017.41,74.2475,63.6308,72.2383,0,3.15337,154.451
5/9/2018 23:00,7.50807,37.7588,1017.29,81.7192,65.1067,70.9292,0,2.85776,149.563
5/10/2018 0:00,8.00413,32.4143,1017.29,85.8183,65.5067,69.9617,0,1.97084,167.612
5/10/2018 1:00,6.47953,31.0493,1016.9,86.7783,65.1233,69.2667,0,2.64584,148.593
5/10/2018 2:00,6.90552,22.3657,1017.01,90.8158,65.4267,68.1733,0,1.61381,125.669
5/10/2018 3:00,9.66044,22.4486,1017.08,92.0917,65.43,67.8233,0,2.70144,139.466
5/10/2018 4:00,14.1291,20.0656,1017.11,93.5325,65.7558,67.6917,0,2.60697,151.088
5/10/2018 5:00,22.0912,13.5875,1017.33,94.1308,66.1825,67.9375,0.00861,2.1282,146.534
5/10/2018 6:00,41.7316,7.78007,1018.03,87.645,65.5275,69.495,0.15249,1.93271,95.1829
5/10/2018 7:00,41.4415,16.294,1018.69,74.675,64.6658,73.2342,0.45597,2.91773,140.82
5/10/2018 8:00,18.5306,41.879,1018.95,61.4267,62.8208,77.2142,0.77942,6.06969,145.673
5/10/2018 9:00,3.57327,61.0412,1019.21,45.9275,57.5525,80.345,1.09326,8.55591,149.871
5/10/2018 10:00,0.78192,63.8108,1019.11,42.5583,56.8542,81.9767,1.2161,7.95082,155.756
5/10/2018 11:00,0.69364,65.3179,1018.71,37.3792,54.6483,83.7608,1.39534,9.15777,140.373
5/10/2018 12:00,0.39937,65.7163,1018.32,34.4325,54.0117,85.0483,1.31299,8.29402,161.63
5/10/2018 13:00,0.56752,63.5267,1017.94,35.0033,54.4583,85.2717,1.26207,8.62563,144.022
